Dv	E1	E2	E3	E4	E5	E6	E7	E8
1.247647647647647656e-01	-9.811516404226026944e-02	-9.471703315351365227e-02	1.187104633758573682e-02	1.550384151879175866e-02	-1.550384151879175866e-02	-1.187104633758573682e-02	9.471703315351365227e-02	9.811516404226026944e-02
1.249699699699699657e-01	-9.806891108919948974e-02	-9.464786919744908045e-02	1.199371055807064296e-02	1.562891556267307844e-02	-1.562891556267307844e-02	-1.199371055807064296e-02	9.464786919744908045e-02	9.806891108919948974e-02
1.251751751751751796e-01	-9.802222987324511749e-02	-9.457841621747231642e-02	1.211636741382397797e-02	1.575397982046734813e-02	-1.575397982046734813e-02	-1.211636741382397797e-02	9.457841621747231642e-02	9.802222987324511749e-02
1.253803803803803796e-01	-9.797512403884846288e-02	-9.450867625798756166e-02	1.223901682752665844e-02	1.587903421023621059e-02	-1.587903421023621059e-02	-1.223901682752665844e-02	9.450867625798756166e-02	9.797512403884846288e-02
1.255855855855855796e-01	-9.792759718157308113e-02	-9.443865134095374980e-02	1.236165872180189362e-02	1.600407864995736368e-02	-1.600407864995736368e-02	-1.236165872180189362e-02	9.443865134095374980e-02	9.792759718157308113e-02
1.257907907907907796e-01	-9.787965284900326801e-02	-9.436834346630057491e-02	1.248429301921456271e-02	1.612911305752602262e-02	-1.612911305752602262e-02	-1.248429301921456271e-02	9.436834346630057491e-02	9.787965284900326801e-02
1.259959959959960074e-01	-9.783129454163096150e-02	-9.429775461212686061e-02	1.260691964227102918e-02	1.625413735075251914e-02	-1.625413735075251914e-02	-1.260691964227102918e-02	9.429775461212686061e-02	9.783129454163096150e-02
1.262012012012012074e-01	-9.778252571372167412e-02	-9.422688673512270852e-02	1.272953851341822318e-02	1.637915144736204823e-02	-1.637915144736204823e-02	-1.272953851341822318e-02	9.422688673512270852e-02	9.778252571372167412e-02
1.264064064064064075e-01	-9.773334977416028857e-02	-9.415574177092742025e-02	1.285214955504359116e-02	1.650415526499451543e-02	-1.650415526499451543e-02	-1.285214955504359116e-02	9.415574177092742025e-02	9.773334977416028857e-02
1.266116116116116075e-01	-9.768377008727692490e-02	-9.408432163436539208e-02	1.297475268947287201e-02	1.662914872120227830e-02	-1.662914872120227830e-02	-1.297475268947287201e-02	9.408432163436539208e-02	9.768377008727692490e-02
1.268168168168168075e-01	-9.763378997365396161e-02	-9.401262821974037953e-02	1.309734783897167389e-02	1.675413173345118023e-02	-1.675413173345118023e-02	-1.309734783897167389e-02	9.401262821974037953e-02	9.763378997365396161e-02
1.270220220220220075e-01	-9.758341271091691693e-02	-9.394066340127060766e-02	1.321993492574338042e-02	1.687910421911865966e-02	-1.687910421911865966e-02	-1.321993492574338042e-02	9.394066340127060766e-02	9.758341271091691693e-02
1.272272272272272353e-01	-9.753264153450008633e-02	-9.386842903324557619e-02	1.334251387192885580e-02	1.700406609549371534e-02	-1.700406609549371534e-02	-1.334251387192885580e-02	9.386842903324557619e-02	9.753264153450008633e-02
1.274324324324324353e-01	-9.748147963837419661e-02	-9.379592695039022654e-02	1.346508459960590182e-02	1.712901727977484551e-02	-1.712901727977484551e-02	-1.346508459960590182e-02	9.379592695039022654e-02	9.748147963837419661e-02
1.276376376376376354e-01	-9.742993017587406324e-02	-9.372315896813795955e-02	1.358764703078884500e-02	1.725395768911546640e-02	-1.725395768911546640e-02	-1.358764703078884500e-02	9.372315896813795955e-02	9.742993017587406324e-02
1.278428428428428354e-01	-9.737799626029064459e-02	-9.365012688291393661e-02	1.371020108742684873e-02	1.737888724040018498e-02	-1.737888724040018498e-02	-1.371020108742684873e-02	9.365012688291393661e-02	9.737799626029064459e-02
1.280480480480480354e-01	-9.732568096565699656e-02	-9.357683247240672353e-02	1.383274669140479099e-02	1.750380585068769812e-02	-1.750380585068769812e-02	-1.383274669140479099e-02	9.357683247240672353e-02	9.732568096565699656e-02
1.282532532532532632e-01	-9.727298732741307408e-02	-9.350327749585024550e-02	1.395528376452821046e-02	1.762871343676719257e-02	-1.762871343676719257e-02	-1.395528376452821046e-02	9.350327749585024550e-02	9.727298732741307408e-02
1.284584584584584632e-01	-9.721991834308597868e-02	-9.342946369426714803e-02	1.407781222859058948e-02	1.775360991537791588e-02	-1.775360991537791588e-02	-1.407781222859058948e-02	9.342946369426714803e-02	9.721991834308597868e-02
1.286636636636636633e-01	-9.716647697289541863e-02	-9.335539279080198871e-02	1.420033200523682093e-02	1.787849520316566604e-02	-1.787849520316566604e-02	-1.420033200523682093e-02	9.335539279080198871e-02	9.716647697289541863e-02
1.288688688688688633e-01	-9.711266614050600987e-02	-9.328106649084408342e-02	1.432284301609867798e-02	1.800336921668110532e-02	-1.800336921668110532e-02	-1.432284301609867798e-02	9.328106649084408342e-02	9.711266614050600987e-02
1.290740740740740633e-01	-9.705848873353752071e-02	-9.320648648241308676e-02	1.444534518272660474e-02	1.812823187237948969e-02	-1.812823187237948969e-02	-1.444534518272660474e-02	9.320648648241308676e-02	9.705848873353752071e-02
1.292792792792792911e-01	-9.700394760425289087e-02	-9.313165443635451624e-02	1.456783842660103884e-02	1.825308308661886814e-02	-1.825308308661886814e-02	-1.456783842660103884e-02	9.313165443635451624e-02	9.700394760425289087e-02
1.294844844844844911e-01	-9.694904557010450286e-02	-9.305657200652397987e-02	1.469032266913388243e-02	1.837792277566067944e-02	-1.837792277566067944e-02	-1.469032266913388243e-02	9.305657200652397987e-02	9.694904557010450286e-02
1.296896896896896911e-01	-9.689378541440023251e-02	-9.298124083017052233e-02	1.481279783166660619e-02	1.850275085566809030e-02	-1.850275085566809030e-02	-1.481279783166660619e-02	9.298124083017052233e-02	9.689378541440023251e-02
1.298948948948948912e-01	-9.683816988679808113e-02	-9.290566252802662239e-02	1.493526383546981556e-02	1.862756724270586001e-02	-1.862756724270586001e-02	-1.493526383546981556e-02	9.290566252802662239e-02	9.683816988679808113e-02
1.301001001001000912e-01	-9.678220170390795796e-02	-9.282983870460807807e-02	1.505772060174265931e-02	1.875237185273824492e-02	-1.875237185273824492e-02	-1.505772060174265931e-02	9.282983870460807807e-02	9.678220170390795796e-02
1.303053053053052912e-01	-9.672588354985806047e-02	-9.275377094843945125e-02	1.518016805161245125e-02	1.887716460162999071e-02	-1.887716460162999071e-02	-1.518016805161245125e-02	9.275377094843945125e-02	9.672588354985806047e-02
1.305105105105105190e-01	-9.666921807678259537e-02	-9.267746083224891185e-02	1.530260610613296858e-02	1.900194540514429584e-02	-1.900194540514429584e-02	-1.530260610613296858e-02	9.267746083224891185e-02	9.666921807678259537e-02
1.307157157157157190e-01	-9.661220790539874759e-02	-9.260090991321383302e-02	1.542503468628525498e-02	1.912671417894272474e-02	-1.912671417894272474e-02	-1.542503468628525498e-02	9.260090991321383302e-02	9.661220790539874759e-02
1.309209209209209190e-01	-9.655485562551351097e-02	-9.252411973316154725e-02	1.554745371292719225e-02	1.925147083858328237e-02	-1.925147083858328237e-02	-1.554745371292719225e-02	9.252411973316154725e-02	9.655485562551351097e-02
1.311261261261261191e-01	-9.649716379650370712e-02	-9.244709181878277282e-02	1.566986310703773547e-02	1.937621529952139598e-02	-1.937621529952139598e-02	-1.566986310703773547e-02	9.244709181878277282e-02	9.649716379650370712e-02
1.313313313313313191e-01	-9.643913494783133700e-02	-9.236982768183207848e-02	1.579226278922650842e-02	1.950094747710752474e-02	-1.950094747710752474e-02	-1.579226278922650842e-02	9.236982768183207848e-02	9.643913494783133700e-02
1.315365365365365469e-01	-9.638077157954179353e-02	-9.229232881936727528e-02	1.591465268022292101e-02	1.962566728658725682e-02	-1.962566728658725682e-02	-1.591465268022292101e-02	9.229232881936727528e-02	9.638077157954179353e-02
1.317417417417417469e-01	-9.632207616270482831e-02	-9.221459671386622592e-02	1.603703270063125061e-02	1.975037464310045593e-02	-1.975037464310045593e-02	-1.603703270063125061e-02	9.221459671386622592e-02	9.632207616270482831e-02
1.319469469469469469e-01	-9.626305113992753015e-02	-9.213663283352456490e-02	1.615940277097722630e-02	1.987506946167941213e-02	-1.987506946167941213e-02	-1.615940277097722630e-02	9.213663283352456490e-02	9.626305113992753015e-02
1.321521521521521469e-01	-9.620369892575282578e-02	-9.205843863237962721e-02	1.628176281170950687e-02	1.999975165724955303e-02	-1.999975165724955303e-02	-1.628176281170950687e-02	9.205843863237962721e-02	9.620369892575282578e-02
1.323573573573573470e-01	-9.614402190712093010e-02	-9.198001555052522094e-02	1.640411274319770671e-02	2.012442114462767787e-02	-2.012442114462767787e-02	-1.640411274319770671e-02	9.198001555052522094e-02	9.614402190712093010e-02
1.325625625625625470e-01	-9.608402244387620472e-02	-9.190136501429396754e-02	1.652645248573200373e-02	2.024907783852193319e-02	-2.024907783852193319e-02	-1.652645248573200373e-02	9.190136501429396754e-02	9.608402244387620472e-02
1.327677677677677748e-01	-9.602370286908655517e-02	-9.182248843644082170e-02	1.664878195952250103e-02	2.037372165352933917e-02	-2.037372165352933917e-02	-1.664878195952250103e-02	9.182248843644082170e-02	9.602370286908655517e-02
1.329729729729729748e-01	-9.596306548954955384e-02	-9.174338721632330218e-02	1.677110108469880012e-02	2.049835250413705942e-02	-2.049835250413705942e-02	-1.677110108469880012e-02	9.174338721632330218e-02	9.596306548954955384e-02
1.331781781781781748e-01	-9.590211258614994572e-02	-9.166406274006125288e-02	1.689340978130834253e-02	2.062297030472018053e-02	-2.062297030472018053e-02	-1.689340978130834253e-02	9.166406274006125288e-02	9.590211258614994572e-02
1.333833833833833749e-01	-9.584084641430097584e-02	-9.158451638079428969e-02	1.701570796931716964e-02	2.074757496954184044e-02	-2.074757496954184044e-02	-1.701570796931716964e-02	9.158451638079428969e-02	9.584084641430097584e-02
1.335885885885885749e-01	-9.577926920430492042e-02	-9.150474949868478425e-02	1.713799556860835793e-02	2.087216641275089699e-02	-2.087216641275089699e-02	-1.713799556860835793e-02	9.150474949868478425e-02	9.577926920430492042e-02
1.337937937937938027e-01	-9.571738316178479700e-02	-9.142476344126186649e-02	1.726027249898145696e-02	2.099674454838302076e-02	-2.099674454838302076e-02	-1.726027249898145696e-02	9.142476344126186649e-02	9.571738316178479700e-02
1.339989989989990027e-01	-9.565519046799540737e-02	-9.134455954353563889e-02	1.738253868015180587e-02	2.112130929035839835e-02	-2.112130929035839835e-02	-1.738253868015180587e-02	9.134455954353563889e-02	9.565519046799540737e-02
1.342042042042042027e-01	-9.559269328027859836e-02	-9.126413912801464856e-02	1.750479403175022111e-02	2.124586055248198213e-02	-2.124586055248198213e-02	-1.750479403175022111e-02	9.126413912801464856e-02	9.559269328027859836e-02
1.344094094094094027e-01	-9.552989373239707815e-02	-9.118350350511066071e-02	1.762703847332124790e-02	2.137039824844114144e-02	-2.137039824844114144e-02	-1.762703847332124790e-02	9.118350350511066071e-02	9.552989373239707815e-02
1.346146146146146028e-01	-9.546679393483092912e-02	-9.110265397313366265e-02	1.774927192432392345e-02	2.149492229180666875e-02	-2.149492229180666875e-02	-1.774927192432392345e-02	9.110265397313366265e-02	9.546679393483092912e-02
1.348198198198198305e-01	-9.540339597522207171e-02	-9.102159181848745728e-02	1.787149430412798140e-02	2.161943259603061121e-02	-2.161943259603061121e-02	-1.787149430412798140e-02	9.102159181848745728e-02	9.540339597522207171e-02
1.350250250250250306e-01	-9.533970191866787680e-02	-9.094031831582223557e-02	1.799370553202450651e-02	2.174392907444625336e-02	-2.174392907444625336e-02	-1.799370553202450651e-02	9.094031831582223557e-02	9.533970191866787680e-02
1.352302302302302306e-01	-9.527571380805704981e-02	-9.085883472818413742e-02	1.811590552720254363e-02	2.186841164026604237e-02	-2.186841164026604237e-02	-1.811590552720254363e-02	9.085883472818413742e-02	9.527571380805704981e-02
1.354354354354354306e-01	-9.521143366446234435e-02	-9.077714230712062571e-02	1.823809420877143747e-02	2.199288020658245191e-02	-2.199288020658245191e-02	-1.823809420877143747e-02	9.077714230712062571e-02	9.521143366446234435e-02
1.356406406406406306e-01	-9.514686348734241461e-02	-9.069524229299302798e-02	1.836027149574887343e-02	2.211733468636571665e-02	-2.211733468636571665e-02	-1.836027149574887343e-02	9.069524229299302798e-02	9.514686348734241461e-02
1.358458458458458307e-01	-9.508200525499388434e-02	-9.061313591486726271e-02	1.848243730706115168e-02	2.224177499246399875e-02	-2.224177499246399875e-02	-1.848243730706115168e-02	9.061313591486726271e-02	9.508200525499388434e-02
1.360510510510510584e-01	-9.501686092475285228e-02	-9.053082439082148214e-02	1.860459156151023780e-02	2.236620103760118827e-02	-2.236620103760118827e-02	-1.860459156151023780e-02	9.053082439082148214e-02	9.501686092475285228e-02
1.362562562562562585e-01	-9.495143243341361283e-02	-9.044830892805037770e-02	1.872673417794272835e-02	2.249061273437761438e-02	-2.249061273437761438e-02	-1.872673417794272835e-02	9.044830892805037770e-02	9.495143243341361283e-02
1.364614614614614585e-01	-9.488572169744294293e-02	-9.036559072299271689e-02	1.884886507490746155e-02	2.261500999526805389e-02	-2.261500999526805389e-02	-1.884886507490746155e-02	9.036559072299271689e-02	9.488572169744294293e-02
1.366666666666666585e-01	-9.481973061326333385e-02	-9.028267096146536108e-02	1.897098417099698717e-02	2.273939273262173821e-02	-2.273939273262173821e-02	-1.897098417099698717e-02	9.028267096146536108e-02	9.481973061326333385e-02
1.368718718718718586e-01	-9.475346105765722338e-02	-9.019955081879643677e-02	1.909309138467599198e-02	2.286376085866005312e-02	-2.286376085866005312e-02	-1.909309138467599198e-02	9.019955081879643677e-02	9.475346105765722338e-02
1.370770770770770863e-01	-9.468691488792187194e-02	-9.011623145995489859e-02	1.921518663431366625e-02	2.298811428547754832e-02	-2.298811428547754832e-02	-1.921518663431366625e-02	9.011623145995489859e-02	9.468691488792187194e-02
1.372822822822822864e-01	-9.462009394224035752e-02	-9.003271403967820496e-02	1.933726983815179171e-02	2.311245292503947765e-02	-2.311245292503947765e-02	-1.933726983815179171e-02	9.003271403967820496e-02	9.462009394224035752e-02
1.374874874874874864e-01	-9.455300003988442725e-02	-8.994899970259769006e-02	1.945934091446718806e-02	2.323677668918213909e-02	-2.323677668918213909e-02	-1.945934091446718806e-02	8.994899970259769006e-02	9.455300003988442725e-02
1.376926926926926864e-01	-9.448563498154356755e-02	-8.986508958336225650e-02	1.958139978124288222e-02	2.336108548961052592e-02	-2.336108548961052592e-02	-1.958139978124288222e-02	8.986508958336225650e-02	9.448563498154356755e-02
1.378978978978978864e-01	-9.441800054954958832e-02	-8.978098480674462367e-02	1.970344635649561027e-02	2.348537923789908999e-02	-2.348537923789908999e-02	-1.970344635649561027e-02	8.978098480674462367e-02	9.441800054954958832e-02
1.381031031031031142e-01	-9.435009850819046917e-02	-8.969668648783808707e-02	1.982548055811149401e-02	2.360965784548959071e-02	-2.360965784548959071e-02	-1.982548055811149401e-02	8.969668648783808707e-02	9.435009850819046917e-02
1.383083083083083142e-01	-9.428193060386903801e-02	-8.961219573202046373e-02	1.994750230387676987e-02	2.373392122369122337e-02	-2.373392122369122337e-02	-1.994750230387676987e-02	8.961219573202046373e-02	9.428193060386903801e-02
1.385135135135135143e-01	-9.421349856545106760e-02	-8.952751363522405692e-02	2.006951151147765011e-02	2.385816928367822526e-02	-2.385816928367822526e-02	-2.006951151147765011e-02	8.952751363522405692e-02	9.421349856545106760e-02
1.387187187187187143e-01	-9.414480410446086911e-02	-8.944264128397325098e-02	2.019150809850430578e-02	2.398240193649081586e-02	-2.398240193649081586e-02	-2.019150809850430578e-02	8.944264128397325098e-02	9.414480410446086911e-02
1.389239239239239143e-01	-9.407584891535043792e-02	-8.935757975551218701e-02	2.031349198243868892e-02	2.410661909303284112e-02	-2.410661909303284112e-02	-2.031349198243868892e-02	8.935757975551218701e-02	9.407584891535043792e-02
1.391291291291291143e-01	-9.400663467565381626e-02	-8.927233011792522210e-02	2.043546308066586728e-02	2.423082066407195381e-02	-2.423082066407195381e-02	-2.043546308066586728e-02	8.927233011792522210e-02	9.400663467565381626e-02
1.393343343343343421e-01	-9.393716304638506653e-02	-8.918689343019871318e-02	2.055742131046640886e-02	2.435500656023736540e-02	-2.435500656023736540e-02	-2.055742131046640886e-02	8.918689343019871318e-02	9.393716304638506653e-02
1.395395395395395421e-01	-9.386743567210263650e-02	-8.910127074242338296e-02	2.067936658901812358e-02	2.447917669202031438e-02	-2.447917669202031438e-02	-2.067936658901812358e-02	8.910127074242338296e-02	9.386743567210263650e-02
